trajectory_id,task_name,task_category,total_actions,traj_overall_stability,traj_velocity_stability,traj_acceleration_stability,traj_jerk_stability,traj_position_stability,gripper_overall_stability,gripper_smoothness,gripper_frequency,gripper_coordination,gripper_changes,gripper_expected_changes,has_vla_explosion,has_erratic_gripper
20250515_180133_Tabletop-Pull-Pivot-v1_pi0,Tabletop-Pull-Pivot-v1_pi0,other,410,0.006149293828299013,4.9892794133361674e-08,6.636398144633162e-12,7.944266173746297e-16,0.06149283847748949,0.857218031492863,0.8100039031736688,1.0,0.7773882340779847,6,8,True,False
20250515_135717_Tabletop-Pick-Bottle-v1_pi0,Tabletop-Pick-Bottle-v1_pi0,manipulation,410,0.11981095437178584,0.15631703285193324,2.4947578373453416e-05,2.97498467507784e-09,0.8854006233789328,0.583043609343543,0.6731766940674311,0.3076923076923077,0.7382174646962609,26,8,True,True
20250515_021340_Tabletop-Close-Door-v1_pi0,Tabletop-Close-Door-v1_pi0,interaction,11,0.2815234369226787,0.9064972132341925,0.0034836842860812302,1.245519079783359e-06,0.9917839078238392,0.9997845553648335,0.9994613884120834,1.0,1.0,0,2,True,False
20250515_051121_Tabletop-Open-Door-v1_pi0,Tabletop-Open-Door-v1_pi0,interaction,410,0.010661952299073114,2.1292628843717048e-07,2.8322425036423315e-11,3.3904747722504703e-15,0.10661909705317342,0.27803274385936455,0.035906099536962874,0.11428571428571428,0.7646152991962171,70,8,True,True
20250515_101456_Tabletop-Open-Trigger-v1_pi0,Tabletop-Open-Trigger-v1_pi0,interaction,252,0.12223463410477524,0.14460958792884168,2.321094621448061e-05,2.8166854430095292e-09,0.9330575210846838,0.7405406752859356,0.7890524647265763,0.625,0.791398964651017,8,5,True,False
20250515_232627_Tabletop-Rotate-Holder-v1_pi0,Tabletop-Rotate-Holder-v1_pi0,manipulation,410,0.007835318540707114,1.4337506468948264e-07,1.9070907496949273e-11,2.2829395406953987e-15,0.0783528985997199,0.25051101050446284,2.6785145477832373e-08,0.06956521739130435,0.7654714485767112,115,8,True,True
20250515_013558_Tabletop-Close-Cabinet-v1_pi0,Tabletop-Close-Cabinet-v1_pi0,interaction,410,0.009459163232030483,1.8093304956519545e-07,2.4063651695565595e-11,2.8806678733004614e-15,0.09459127038200323,0.23962171619145786,6.570952084381661e-08,0.04790419161676647,0.7508347747420653,167,8,True,True
20250515_021422_Tabletop-Close-Drawer-v1_pi0,Tabletop-Close-Drawer-v1_pi0,interaction,53,0.08281158044512445,0.01345113614998009,1.805105554404687e-06,2.110921712926565e-10,0.8012081159902523,0.38958453384531455,0.26511705571416355,0.14285714285714285,0.8022685623416875,14,2,True,True
20250515_101026_Tabletop-Open-Trigger-v1_pi0,Tabletop-Open-Trigger-v1_pi0,interaction,252,0.12223463410477524,0.14460958792884168,2.321094621448061e-05,2.8166854430095292e-09,0.9330575210846838,0.7405406752859356,0.7890524647265763,0.625,0.791398964651017,8,5,True,False
20250515_092747_Tabletop-Open-Microwave-v1_pi0,Tabletop-Open-Microwave-v1_pi0,interaction,410,0.04364535356470125,1.0567997067044565e-05,1.4066868813145817e-09,1.6848867059632712e-13,0.4364323954321438,0.32817796967056967,0.1431191820703887,0.14814814814814814,0.7549528413265659,54,8,True,True
20250515_014313_Tabletop-Close-Cabinet-v1_pi0,Tabletop-Close-Cabinet-v1_pi0,interaction,410,0.0016428565869802607,1.680064817246446e-07,2.3302066002024812e-11,2.8501654798711675e-15,0.016428229786921558,0.29190866582450686,0.08874097483827759,0.07207207207207207,0.7826355142252475,111,8,True,True
20250515_214055_Tabletop-Rotate-Cube-v1_pi0,Tabletop-Rotate-Cube-v1_pi0,manipulation,410,0.0022659197577879157,4.7940688065171356e-08,6.502181524193733e-12,7.975564291046345e-16,0.022659101676993292,0.25261710063795856,6.568888423566646e-08,0.07407407407407407,0.7679828404672755,108,8,True,True
20250515_112814_Tabletop-Pick-Book-FromShelf-v1_pi0,Tabletop-Pick-Book-FromShelf-v1_pi0,manipulation,410,0.075623585785054,0.013942537822486932,1.90564988186929e-06,2.290405124556651e-10,0.7283450643397584,0.24877554267900226,2.2327245094758533e-08,0.06349206349206349,0.7657597156682839,126,8,True,True
20250515_080902_Tabletop-Open-Microwave-v1_pi0,Tabletop-Open-Microwave-v1_pi0,interaction,410,0.04364535356470125,1.0567997067044565e-05,1.4066868813145817e-09,1.6848867059632712e-13,0.4364323954321438,0.32817796967056967,0.1431191820703887,0.14814814814814814,0.7549528413265659,54,8,True,True
20250515_222753_Tabletop-Rotate-Cube-v1_pi0,Tabletop-Rotate-Cube-v1_pi0,manipulation,410,0.0028226888317445203,1.0088705416356147e-07,1.3989982857407905e-11,1.7662875979841433e-15,0.02822668650135986,0.25830528619555776,1.3048692485733137e-07,0.08247422680412371,0.7785432198651691,97,8,True,True
20250515_173410_Tabletop-Pull-Pivot-v1_pi0,Tabletop-Pull-Pivot-v1_pi0,other,410,0.008410185107876495,9.84228617617532e-08,1.309103517243768e-11,1.5670885974471134e-15,0.08410165419376205,0.3788682531334343,0.2735098739671586,0.18181818181818182,0.7163961633370545,44,8,True,True
20250515_021336_Tabletop-Close-Door-v1_pi0,Tabletop-Close-Door-v1_pi0,interaction,11,0.31515374122425255,0.9938780988710576,0.05523556834418168,2.0795830862324498e-05,0.9979913261444157,0.9997845553648335,0.9994613884120834,1.0,1.0,0,2,True,False
20250515_095913_Tabletop-Open-Trigger-v1_pi0,Tabletop-Open-Trigger-v1_pi0,interaction,252,0.12223463410477524,0.14460958792884168,2.321094621448061e-05,2.8166854430095292e-09,0.9330575210846838,0.7405406752859356,0.7890524647265763,0.625,0.791398964651017,8,5,True,False
20250515_215703_Tabletop-Rotate-Cube-v1_pi0,Tabletop-Rotate-Cube-v1_pi0,manipulation,410,0.0028226888317445203,1.0088705416356147e-07,1.3989982857407905e-11,1.7662875979841433e-15,0.02822668650135986,0.25830528619555776,1.3048692485733137e-07,0.08247422680412371,0.7785432198651691,97,8,True,True
20250515_225335_Tabletop-Rotate-Holder-v1_pi0,Tabletop-Rotate-Holder-v1_pi0,manipulation,410,0.012382546599548478,2.3674397777785483e-07,3.148820262944389e-11,3.7693132451311425e-15,0.12382499241304953,0.3801886741220234,0.29000346953639605,0.12121212121212122,0.7594121664794286,66,8,True,True
20250515_021328_Tabletop-Close-Door-v1_pi0,Tabletop-Close-Door-v1_pi0,interaction,11,0.30477855472448456,0.9865838620846389,0.025865509034916655,9.476048830726953e-06,0.9969833917754944,0.9997845553648335,0.9994613884120834,1.0,1.0,0,2,True,False
20250515_100342_Tabletop-Open-Trigger-v1_pi0,Tabletop-Open-Trigger-v1_pi0,interaction,252,0.12223463410477524,0.14460958792884168,2.321094621448061e-05,2.8166854430095292e-09,0.9330575210846838,0.7405406752859356,0.7890524647265763,0.625,0.791398964651017,8,5,True,False
20250515_140554_Tabletop-Pick-Bottle-v1_pi0,Tabletop-Pick-Bottle-v1_pi0,manipulation,410,0.11981095437178584,0.15631703285193324,2.4947578373453416e-05,2.97498467507784e-09,0.8854006233789328,0.583043609343543,0.6731766940674311,0.3076923076923077,0.7382174646962609,26,8,True,True
20250515_114057_Tabletop-Pick-Book-FromShelf-v1_pi0,Tabletop-Pick-Book-FromShelf-v1_pi0,manipulation,410,0.075623585785054,0.013942537822486932,1.90564988186929e-06,2.290405124556651e-10,0.7283450643397584,0.24877554267900226,2.2327245094758533e-08,0.06349206349206349,0.7657597156682839,126,8,True,True
20250515_091204_Tabletop-Open-Microwave-v1_pi0,Tabletop-Open-Microwave-v1_pi0,interaction,410,0.04364535356470125,1.0567997067044565e-05,1.4066868813145817e-09,1.6848867059632712e-13,0.4364323954321438,0.32817796967056967,0.1431191820703887,0.14814814814814814,0.7549528413265659,54,8,True,True
20250515_162928_Tabletop-Pick-Pen-v1_pi0,Tabletop-Pick-Pen-v1_pi0,manipulation,410,0.12412963452310187,0.15744860540573064,2.6599323915626686e-05,3.317820722213459e-09,0.9263193231765277,0.49743618100995546,0.5400065367133654,0.20512820512820512,0.7329836826204926,39,8,True,True
20250515_230623_Tabletop-Rotate-Holder-v1_pi0,Tabletop-Rotate-Holder-v1_pi0,manipulation,410,0.02313588325983369,1.0757717863393515e-06,1.4307745099258985e-10,1.7126639517812073e-14,0.23135668062546333,0.37599189799481425,0.31766775513022477,0.08695652173913043,0.7427927980699509,92,8,True,True
20250515_100128_Tabletop-Open-Trigger-v1_pi0,Tabletop-Open-Trigger-v1_pi0,interaction,252,0.12223463410477524,0.14460958792884168,2.321094621448061e-05,2.8166854430095292e-09,0.9330575210846838,0.7405406752859356,0.7890524647265763,0.625,0.791398964651017,8,5,True,False
20250515_025643_Tabletop-Close-Microwave-v1_pi0,Tabletop-Close-Microwave-v1_pi0,interaction,410,0.08938797331401337,0.050051284552405824,7.480412432840652e-06,9.245158006386312e-10,0.7937547190999602,0.4225416643880324,0.17306995423521698,0.38095238095238093,0.7967598946941046,21,8,True,True
20250515_160354_Tabletop-Pick-Pen-v1_pi0,Tabletop-Pick-Pen-v1_pi0,manipulation,410,0.14974303219981674,0.2815485670216756,5.458469434050209e-05,6.741857066679746e-09,0.9341694069043663,0.7048438654059932,0.5712885858978619,0.8888888888888888,0.698872547933939,9,8,True,False
20250515_233312_Tabletop-Rotate-Holder-v1_pi0,Tabletop-Rotate-Holder-v1_pi0,manipulation,410,0.08127429510801724,0.015700566716173276,2.033987620135695e-06,2.373069172775798e-10,0.7813357147357377,0.3631719334438712,0.26250379138712165,0.125,0.7355680562967419,64,8,True,True
20250515_231126_Tabletop-Rotate-Holder-v1_pi0,Tabletop-Rotate-Holder-v1_pi0,manipulation,410,0.058980463134983646,0.0210593895590519,3.04637061694863e-06,3.7277265290053365e-10,0.5476767116287912,0.37096011320237565,0.2863071915751526,0.1111111111111111,0.7436796774632708,72,8,True,True
20250515_184642_Tabletop-Pull-Pivot-v1_pi0,Tabletop-Pull-Pivot-v1_pi0,other,410,0.0036914662530723496,3.3142348454900426e-08,4.404140843284137e-12,5.270174370911473e-16,0.036914596232812055,0.3018837559118879,0.018403683508294702,0.21052631578947367,0.7712146259057597,38,8,True,True
20250515_011445_Tabletop-Close-Cabinet-v1_pi0,Tabletop-Close-Cabinet-v1_pi0,interaction,410,0.09251654757009134,0.04199249217017645,6.073670412849134e-06,7.287733146557822e-10,0.8411622674342286,0.38629471854866737,0.2013855005956123,0.24242424242424243,0.7767108186104992,33,8,True,True
20250515_234713_Tabletop-Rotate-USB-v1_pi0,Tabletop-Rotate-USB-v1_pi0,manipulation,410,0.16779480928397847,0.37167206932890035,8.118000357207566e-05,9.844098228649763e-09,0.9343603747948748,0.5466028962171212,0.46774516412671774,0.4444444444444444,0.7539049907770026,18,8,True,True
20250515_101925_Tabletop-Open-Trigger-v1_pi0,Tabletop-Open-Trigger-v1_pi0,interaction,252,0.12223463410477524,0.14460958792884168,2.321094621448061e-05,2.8166854430095292e-09,0.9330575210846838,0.7405406752859356,0.7890524647265763,0.625,0.791398964651017,8,5,True,False
20250515_051030_Tabletop-Open-Door-v1_pi0,Tabletop-Open-Door-v1_pi0,interaction,61,0.08344890071188511,0.02665551583832222,3.875254812701879e-06,4.784294733051205e-10,0.7811663477640507,0.3180366973502233,0.07335927501392939,0.18181818181818182,0.7804917759973233,11,2,True,True
20250515_101710_Tabletop-Open-Trigger-v1_pi0,Tabletop-Open-Trigger-v1_pi0,interaction,252,0.12223463410477524,0.14460958792884168,2.321094621448061e-05,2.8166854430095292e-09,0.9330575210846838,0.7405406752859356,0.7890524647265763,0.625,0.791398964651017,8,5,True,False
20250515_111006_Tabletop-Pick-Apple-v1_pi0,Tabletop-Pick-Apple-v1_pi0,manipulation,410,0.05469473076862579,0.012174567787264091,1.6268394422862221e-06,1.904216504574236e-10,0.5225932908317162,0.27183936579849954,1.3055136643232437e-07,0.17391304347826086,0.7322180017815825,46,8,True,True
20250515_171126_Tabletop-Pick-Pen-v1_pi0,Tabletop-Pick-Pen-v1_pi0,manipulation,410,0.14974303219981674,0.2815485670216756,5.458469434050209e-05,6.741857066679746e-09,0.9341694069043663,0.7048438654059932,0.5712885858978619,0.8888888888888888,0.698872547933939,9,8,True,False
20250516_001322_Tabletop-Rotate-USB-v1_pi0,Tabletop-Rotate-USB-v1_pi0,manipulation,410,0.07832104262828248,0.020330828861639894,2.9415129031756357e-06,3.6487742760704353e-10,0.7425399425613257,0.3041644750222798,0.14201706147835672,0.07339449541284404,0.7511310060236129,109,8,True,True
20250515_012439_Tabletop-Close-Cabinet-v1_pi0,Tabletop-Close-Cabinet-v1_pi0,interaction,410,0.012375379929893942,2.3686722901603148e-07,3.1501281104729445e-11,3.770621603776449e-15,0.12375332546996246,0.37830909337549534,0.2765768325373323,0.14285714285714285,0.7494040583447319,56,8,True,True
20250515_194007_Tabletop-Put-Ball-IntoContainer-v1_pi0,Tabletop-Put-Ball-IntoContainer-v1_pi0,manipulation,410,0.07425144502434963,0.06607306222828957,1.0138610077684624e-05,1.2518500372022983e-09,0.610337904949284,0.36681232484749027,0.2604689581452001,0.12903225806451613,0.7463835472335179,62,8,True,True
20250515_085622_Tabletop-Open-Microwave-v1_pi0,Tabletop-Open-Microwave-v1_pi0,interaction,410,0.04364535356470125,1.0567997067044565e-05,1.4066868813145817e-09,1.6848867059632712e-13,0.4364323954321438,0.32817796967056967,0.1431191820703887,0.14814814814814814,0.7549528413265659,54,8,True,True
20250515_144023_Tabletop-Pick-Bottle-v1_pi0,Tabletop-Pick-Bottle-v1_pi0,manipulation,410,0.11981095437178584,0.15631703285193324,2.4947578373453416e-05,2.97498467507784e-09,0.8854006233789328,0.583043609343543,0.6731766940674311,0.3076923076923077,0.7382174646962609,26,8,True,True
20250515_071137_Tabletop-Open-Drawer-v1_pi0,Tabletop-Open-Drawer-v1_pi0,interaction,410,0.0057718154954873105,7.734032360791212e-08,1.02870460415846e-11,1.2314340417332495e-15,0.057718000243359824,0.25232757593578364,0.034553623253979766,0.049079754601226995,0.7459406675127455,163,8,True,True
20250515_101241_Tabletop-Open-Trigger-v1_pi0,Tabletop-Open-Trigger-v1_pi0,interaction,252,0.12223463410477524,0.14460958792884168,2.321094621448061e-05,2.8166854430095292e-09,0.9330575210846838,0.7405406752859356,0.7890524647265763,0.625,0.791398964651017,8,5,True,False
20250515_224322_Tabletop-Rotate-Holder-v1_pi0,Tabletop-Rotate-Holder-v1_pi0,manipulation,410,0.004725463539692629,5.2204590344433995e-08,7.033794863678472e-12,8.4417588509144475e-16,0.04725453096664084,0.24390254940021555,0.0047632594184438435,0.053691275167785234,0.7529662102750082,149,8,True,True
20250515_022302_Tabletop-Close-Drawer-v1_pi0,Tabletop-Close-Drawer-v1_pi0,interaction,410,0.09206066141539987,0.05486192315130617,7.694688405068055e-06,9.063923881983789e-10,0.8108596801606016,0.4626577858311696,0.05794769796692331,0.6666666666666666,0.7982623554813344,12,8,True,True
20250515_050535_Tabletop-Open-Door-v1_pi0,Tabletop-Open-Door-v1_pi0,interaction,410,0.0829228227425048,0.15169179867876045,2.6973749447747474e-05,3.351227991735877e-09,0.5257636954142718,0.4928958803620991,0.39067383509605785,0.38095238095238093,0.7411354401265389,21,8,True,True
20250515_204749_Tabletop-Put-Fork-OnPlate-v1_pi0,Tabletop-Put-Fork-OnPlate-v1_pi0,manipulation,410,0.012049141665376014,2.2707041929855674e-07,3.0203118884138395e-11,3.615578767948404e-15,0.12049096242229772,0.24616454273491364,6.573811398560504e-08,0.07339449541284404,0.7471538927193828,109,8,True,True
20250515_202120_Tabletop-Put-Ball-IntoContainer-v1_pi0,Tabletop-Put-Ball-IntoContainer-v1_pi0,manipulation,410,0.07425144502434963,0.06607306222828957,1.0138610077684624e-05,1.2518500372022983e-09,0.610337904949284,0.36681232484749027,0.2604689581452001,0.12903225806451613,0.7463835472335179,62,8,True,True
20250515_161306_Tabletop-Pick-Pen-v1_pi0,Tabletop-Pick-Pen-v1_pi0,manipulation,410,0.14974303219981674,0.2815485670216756,5.458469434050209e-05,6.741857066679746e-09,0.9341694069043663,0.7048438654059932,0.5712885858978619,0.8888888888888888,0.698872547933939,9,8,True,False
20250515_094329_Tabletop-Open-Microwave-v1_pi0,Tabletop-Open-Microwave-v1_pi0,interaction,410,0.04364535356470125,1.0567997067044565e-05,1.4066868813145817e-09,1.6848867059632712e-13,0.4364323954321438,0.32817796967056967,0.1431191820703887,0.14814814814814814,0.7549528413265659,54,8,True,True
20250515_152117_Tabletop-Pick-Cube-ToHolder-v1_pi0,Tabletop-Pick-Cube-ToHolder-v1_pi0,manipulation,410,0.148014086248557,0.26561061079852805,4.974879892136495e-05,6.0423994475783266e-09,0.948770370322152,0.5834254282832697,0.8139744774366189,0.1,0.7594521243620738,80,8,True,True
20250515_165300_Tabletop-Pick-Pen-v1_pi0,Tabletop-Pick-Pen-v1_pi0,manipulation,410,0.14974303219981674,0.2815485670216756,5.458469434050209e-05,6.741857066679746e-09,0.9341694069043663,0.7048438654059932,0.5712885858978619,0.8888888888888888,0.698872547933939,9,8,True,False
20250515_015658_Tabletop-Close-Cabinet-v1_pi0,Tabletop-Close-Cabinet-v1_pi0,interaction,410,0.0576539490513918,0.01551809727916184,2.2421559834630246e-06,2.7618299184307954e-10,0.5454965683829119,0.2752351539205924,1.3073967362728136e-07,0.16,0.7574503387490765,50,8,True,True
20250515_134839_Tabletop-Pick-Bottle-v1_pi0,Tabletop-Pick-Bottle-v1_pi0,manipulation,410,0.11981095437178584,0.15631703285193324,2.4947578373453416e-05,2.97498467507784e-09,0.8854006233789328,0.583043609343543,0.6731766940674311,0.3076923076923077,0.7382174646962609,26,8,True,True
20250515_131001_Tabletop-Pick-Book-FromShelf-v1_pi0,Tabletop-Pick-Book-FromShelf-v1_pi0,manipulation,410,0.075623585785054,0.013942537822486932,1.90564988186929e-06,2.290405124556651e-10,0.7283450643397584,0.24877554267900226,2.2327245094758533e-08,0.06349206349206349,0.7657597156682839,126,8,True,True
20250515_021343_Tabletop-Close-Door-v1_pi0,Tabletop-Close-Door-v1_pi0,interaction,11,0.31343279434475746,0.9932014329366307,0.04998976623727006,1.872148502338998e-05,0.9978808929224091,0.9997845553648335,0.9994613884120834,1.0,1.0,0,2,True,False
20250516_003526_Tabletop-Rotate-USB-v1_pi0,Tabletop-Rotate-USB-v1_pi0,manipulation,114,0.0861321562755609,0.015188900794832613,1.9524394196191354e-06,2.2370711486382577e-10,0.8309379029528564,0.29375373164960317,0.11152152491799484,0.0625,0.7679837389413507,32,2,True,True
20250515_152757_Tabletop-Pick-Cube-ToHolder-v1_pi0,Tabletop-Pick-Cube-ToHolder-v1_pi0,manipulation,410,0.148014086248557,0.26561061079852805,4.974879892136495e-05,6.0423994475783266e-09,0.948770370322152,0.5834254282832697,0.8139744774366189,0.1,0.7594521243620738,80,8,True,True
20250515_102142_Tabletop-Pick-Apple-v1_pi0,Tabletop-Pick-Apple-v1_pi0,manipulation,410,0.05469473076862579,0.012174567787264091,1.6268394422862221e-06,1.904216504574236e-10,0.5225932908317162,0.27183936579849954,1.3055136643232437e-07,0.17391304347826086,0.7322180017815825,46,8,True,True
20250515_220441_Tabletop-Rotate-Cube-v1_pi0,Tabletop-Rotate-Cube-v1_pi0,manipulation,410,0.002977094676691026,5.661212125656434e-08,7.70704729371104e-12,9.455710181574252e-16,0.029770833519542822,0.2580913053247655,0.006772169291101115,0.08247422680412371,0.7688005652236265,97,8,True,True
20250515_023623_Tabletop-Close-Drawer-v1_pi0,Tabletop-Close-Drawer-v1_pi0,interaction,34,0.08476444432664022,0.02486141695594774,3.3724233258579486e-06,3.887898179955524e-10,0.7979114905293698,0.756197002449063,0.9663398681805994,0.4,0.8322035172560774,5,2,True,False
20250515_224933_Tabletop-Rotate-Holder-v1_pi0,Tabletop-Rotate-Holder-v1_pi0,manipulation,410,0.09149787142623095,0.055878569575740264,9.261983358822193e-06,1.202729858241098e-09,0.803193784349833,0.5989374089868799,0.5548966610913564,0.47058823529411764,0.7860075798736735,17,8,True,True
20250516_010339_Tabletop-Stack-Cubes-v1_pi0,Tabletop-Stack-Cubes-v1_pi0,other,410,0.19575053522019292,0.4930649754842798,0.00013194794996970597,1.5911347672301062e-08,0.9709794937380697,0.6496073413345638,0.8615424945668924,0.23529411764705882,0.7813403607122972,34,8,True,False
20250515_172040_Tabletop-Pull-Pivot-v1_pi0,Tabletop-Pull-Pivot-v1_pi0,other,410,0.0028965618651596824,2.3390108376696798e-08,3.1109649703920397e-12,3.7240474010529743e-16,0.02896557186204568,0.5235409696724906,0.4672963955589558,0.36363636363636365,0.7584383411933306,22,8,True,True
20250515_012856_Tabletop-Close-Cabinet-v1_pi0,Tabletop-Close-Cabinet-v1_pi0,interaction,410,0.0715923301098361,0.048128060126721335,7.084649099012279e-06,8.70109728650149e-10,0.6196459234171823,0.773071744830344,0.7560603473404902,0.8,0.7688253529804931,10,8,True,False
20250515_210924_Tabletop-Put-Fork-OnPlate-v1_pi0,Tabletop-Put-Fork-OnPlate-v1_pi0,manipulation,410,0.012049141665376014,2.2707041929855674e-07,3.0203118884138395e-11,3.615578767948404e-15,0.12049096242229772,0.24616454273491364,6.573811398560504e-08,0.07339449541284404,0.7471538927193828,109,8,True,True
20250515_155441_Tabletop-Pick-Pen-v1_pi0,Tabletop-Pick-Pen-v1_pi0,manipulation,410,0.14974303219981674,0.2815485670216756,5.458469434050209e-05,6.741857066679746e-09,0.9341694069043663,0.7048438654059932,0.5712885858978619,0.8888888888888888,0.698872547933939,9,8,True,False
20250515_025209_Tabletop-Close-Microwave-v1_pi0,Tabletop-Close-Microwave-v1_pi0,interaction,410,0.08938797331401337,0.050051284552405824,7.480412432840652e-06,9.245158006386312e-10,0.7937547190999602,0.4225416643880324,0.17306995423521698,0.38095238095238093,0.7967598946941046,21,8,True,True
20250515_123151_Tabletop-Pick-Book-FromShelf-v1_pi0,Tabletop-Pick-Book-FromShelf-v1_pi0,manipulation,410,0.075623585785054,0.013942537822486932,1.90564988186929e-06,2.290405124556651e-10,0.7283450643397584,0.24877554267900226,2.2327245094758533e-08,0.06349206349206349,0.7657597156682839,126,8,True,True
