trajectory_id,task_name,task_category,total_actions,traj_overall_stability,traj_velocity_stability,traj_acceleration_stability,traj_jerk_stability,traj_position_stability,gripper_overall_stability,gripper_smoothness,gripper_frequency,gripper_coordination,gripper_changes,gripper_expected_changes,has_vla_explosion,has_erratic_gripper
20250515_054649_Tabletop-Pick-Pen-v1_cogact,Tabletop-Pick-Pen-v1_cogact,manipulation,410,0.19109643392920084,0.47692629748606197,0.00013881444331748083,1.791065958815907e-08,0.9566952293472933,1.0,1.0,1.0,1.0,0,8,True,False
20250515_041703_Tabletop-Pick-Apple-v1_cogact,Tabletop-Pick-Apple-v1_cogact,manipulation,410,0.19239065425614357,0.49478753046485896,0.0001607013483925981,2.0743078040043808e-08,0.9338492946142277,0.7576038152614579,0.986377586828219,0.42105263157894735,0.7891233035216206,19,8,True,False
20250515_022123_Tabletop-Open-Door-v1_cogact,Tabletop-Open-Door-v1_cogact,interaction,410,0.09360796468296702,0.10039995254686691,1.8767421720607486e-05,2.455686637352431e-09,0.7352234296480279,1.0,1.0,1.0,1.0,0,8,True,False
20250515_060202_Tabletop-Pick-Pen-v1_cogact,Tabletop-Pick-Pen-v1_cogact,manipulation,410,0.10878759496032932,0.10138408983651997,1.4935644873304892e-05,1.749252660226274e-09,0.8850629559986226,0.8134900190478779,0.9917034258559884,0.7272727272727273,0.6620894350788812,11,8,True,False
20250515_061443_Tabletop-Pull-Pivot-v1_cogact,Tabletop-Pull-Pivot-v1_cogact,other,410,0.10373254780710568,0.08237101994561785,1.3662590375900557e-05,1.738923140023247e-09,0.8725424434530008,0.8888215019839465,0.9941555370731799,0.8,0.8371976238489152,10,8,True,False
20250515_054926_Tabletop-Pick-Pen-v1_cogact,Tabletop-Pick-Pen-v1_cogact,manipulation,410,0.21434907960434968,0.5923652004313191,0.00029047002318867014,3.982263793516436e-08,0.9578888258207408,1.0,1.0,1.0,1.0,0,8,True,False
20250515_010914_Tabletop-Close-Door-v1_cogact,Tabletop-Close-Door-v1_cogact,interaction,11,0.26861853922582013,0.845567140969277,0.001968564249340097,7.019089906557488e-07,0.9891426099356645,1.0,1.0,1.0,1.0,0,2,True,False
20250515_043303_Tabletop-Pick-Book-FromShelf-v1_cogact,Tabletop-Pick-Book-FromShelf-v1_cogact,manipulation,410,0.07941189145667642,0.016453073085765248,2.8171888311492342e-06,3.9306321024593627e-10,0.7612043152564874,0.6260643369195564,0.9508258574547788,0.0784313725490196,0.7406819405764635,102,8,True,False
20250515_011057_Tabletop-Close-Drawer-v1_cogact,Tabletop-Close-Drawer-v1_cogact,interaction,410,0.13020255396418884,0.22062168831739237,3.717752850761268e-05,4.37839196488365e-09,0.8606706129080128,1.0,1.0,1.0,1.0,0,8,True,False
20250515_042743_Tabletop-Pick-Book-FromShelf-v1_cogact,Tabletop-Pick-Book-FromShelf-v1_cogact,manipulation,410,0.0791637919331283,0.016925400180434126,3.00346552993005e-06,4.321670104986682e-10,0.7577781068451568,0.6282169614631333,0.9480412574168382,0.09195402298850575,0.7380475053328209,87,8,True,False
20250515_052530_Tabletop-Pick-Cube-ToHolder-v1_cogact,Tabletop-Pick-Cube-ToHolder-v1_cogact,manipulation,410,0.2245415824044555,0.6470866933042181,0.0002621689500946426,3.193132975947247e-08,0.950455802860516,0.943660167561666,0.9967706466880832,1.0,0.8165063629547755,6,8,True,False
20250515_070621_Tabletop-Put-Fork-OnPlate-v1_cogact,Tabletop-Put-Fork-OnPlate-v1_cogact,manipulation,410,0.16610988313643937,0.41028626789027584,0.00013130157818342216,1.7896849254319723e-08,0.8401323192618949,0.6482202921838786,0.9664696292740987,0.12698412698412698,0.7451240079300034,63,8,True,False
20250515_072817_Tabletop-Rotate-Cube-v1_cogact,Tabletop-Rotate-Cube-v1_cogact,manipulation,83,0.09264276381150208,0.13240632473754257,4.456734508843485e-05,6.720039866502107e-09,0.6614812597245108,1.0,1.0,1.0,1.0,0,2,True,False
20250515_010917_Tabletop-Close-Door-v1_cogact,Tabletop-Close-Door-v1_cogact,interaction,11,0.16327990272153517,0.3335932133574435,0.0001801785949940615,6.40752417622947e-08,0.9650718084145152,0.9904647757525444,0.9761619393813611,1.0,1.0,1,2,True,False
20250515_010444_Tabletop-Close-Cabinet-v1_cogact,Tabletop-Close-Cabinet-v1_cogact,interaction,193,0.12175279833082332,0.18188933326302292,4.348215639223793e-05,6.204249823028427e-09,0.8536188454960114,1.0,1.0,1.0,1.0,0,3,True,False
20250515_074017_Tabletop-Rotate-Holder-v1_cogact,Tabletop-Rotate-Holder-v1_cogact,manipulation,410,0.18793286319552704,0.5330352415730237,0.00016795872414354171,2.051617843256848e-08,0.8127541905720783,0.8409940437113684,0.9987798819033907,1.0,0.471606969833374,2,8,True,False
20250515_024513_Tabletop-Open-Drawer-v1_cogact,Tabletop-Open-Drawer-v1_cogact,interaction,410,0.2307369163171083,0.6747595342944219,0.00034806159602557166,4.6356041937569445e-08,0.9568057243699944,0.9521801306098311,0.9975619919541253,1.0,0.8438511127606034,4,8,True,False
20250515_041422_Tabletop-Pick-Apple-v1_cogact,Tabletop-Pick-Apple-v1_cogact,manipulation,410,0.2221374060474765,0.6359717069204749,0.00026247025262377335,3.2897090499073535e-08,0.9486431042875818,0.7349463318969867,0.9879134559472552,0.4,0.7326031650602818,20,8,True,False
20250515_073738_Tabletop-Rotate-Holder-v1_cogact,Tabletop-Rotate-Holder-v1_cogact,manipulation,410,0.09108320260484006,0.05561957841240501,9.840957820424663e-06,1.2897887429093236e-09,0.7995633411909743,0.6396051754872807,0.9664325653800232,0.14035087719298245,0.7030896205912557,57,8,True,False
20250515_071139_Tabletop-Put-Fork-OnPlate-v1_cogact,Tabletop-Put-Fork-OnPlate-v1_cogact,manipulation,410,0.14010087686709366,0.2657632469479519,6.380529813274792e-05,8.425767300714362e-09,0.8692908251775652,0.7195745251485857,0.9851430832617364,0.4,0.685057639479637,20,8,True,False
20250515_020448_Tabletop-Open-Cabinet-v1_cogact,Tabletop-Open-Cabinet-v1_cogact,interaction,410,0.21110664833034193,0.5774780206991728,0.00020740019700993324,2.6403395244278537e-08,0.955488135700463,1.0,1.0,1.0,1.0,0,8,True,False
20250515_063237_Tabletop-Put-Ball-IntoContainer-v1_cogact,Tabletop-Put-Ball-IntoContainer-v1_cogact,manipulation,410,0.2120724963648012,0.5849147420254838,0.00023104823470349,3.014691586951438e-08,0.9502022143052703,0.9460603782077578,0.9987821763170129,1.0,0.8218250256031752,2,8,True,False
20250515_022926_Tabletop-Open-Door-v1_cogact,Tabletop-Open-Door-v1_cogact,interaction,410,0.09267050566486128,0.06734756964830033,1.5496415878765726e-05,2.2755169686130915e-09,0.7919634190023079,0.8949613630520293,0.9987859300640697,1.0,0.651489970088005,2,8,True,False
20250515_051716_Tabletop-Pick-Cube-ToHolder-v1_cogact,Tabletop-Pick-Cube-ToHolder-v1_cogact,manipulation,410,0.09438266042260661,0.07674942145670458,1.3852987764781463e-05,1.8618450188178816e-09,0.7902861949019825,0.8386610990310547,0.9942788444819144,0.8,0.6698318707942963,10,8,True,False
20250515_082032_Tabletop-Stack-Cubes-v1_cogact,Tabletop-Stack-Cubes-v1_cogact,other,410,0.20282678254280112,0.5380442271984285,0.00018843058301968105,2.457686442612665e-08,0.9516139809746372,0.9302107748969968,0.9954096890048351,1.0,0.7734896643168758,5,8,True,False
20250515_062222_Tabletop-Pull-Pivot-v1_cogact,Tabletop-Pull-Pivot-v1_cogact,other,410,0.08149778033470713,0.026933992792025258,4.76418440996581e-06,6.78450854600544e-10,0.7610955224959873,0.9664097114219607,0.9964712866431331,1.0,0.8927373225490252,3,8,True,False
20250515_023714_Tabletop-Open-Door-v1_cogact,Tabletop-Open-Door-v1_cogact,interaction,54,0.10767449335747437,0.13321441246252783,3.0104252437327296e-05,3.918137368587484e-09,0.8102257802198264,1.0,1.0,1.0,1.0,0,2,True,False
20250515_021518_Tabletop-Open-Cabinet-v1_cogact,Tabletop-Open-Cabinet-v1_cogact,interaction,410,0.22071042939185215,0.6235427565609218,0.00024254950799045482,3.0056276470374836e-08,0.9592910120476004,1.0,1.0,1.0,1.0,0,8,True,False
20250515_012814_Tabletop-Close-Microwave-v1_cogact,Tabletop-Close-Microwave-v1_cogact,interaction,410,0.10144612362605432,0.08364739717101634,1.4014048207449956e-05,1.8037563814668627e-09,0.8471243925588626,0.9380718291817693,0.9951813360598157,1.0,0.7999976491928101,5,8,True,False
20250515_064645_Tabletop-Put-Ball-IntoContainer-v1_cogact,Tabletop-Put-Ball-IntoContainer-v1_cogact,manipulation,410,0.19388444452817724,0.5621069979694787,0.0001883467441487895,2.3077300302024167e-08,0.8140653168011672,0.9055149012803329,0.9965011894701152,1.0,0.6897147516409556,6,8,True,False
20250515_033216_Tabletop-Open-Trigger-v1_cogact,Tabletop-Open-Trigger-v1_cogact,interaction,396,0.11202149961754071,0.13007912231922764,2.0097649454286012e-05,2.4025114605502634e-09,0.8599964489785431,1.0,1.0,1.0,1.0,0,7,True,False
20250515_010938_Tabletop-Close-Drawer-v1_cogact,Tabletop-Close-Drawer-v1_cogact,interaction,91,0.08915457332606837,0.05976912719971924,1.368475645356543e-05,1.939632668912615e-09,0.7719664168333538,1.0,1.0,1.0,1.0,0,2,True,False
20250515_051201_Tabletop-Pick-Bottle-v1_cogact,Tabletop-Pick-Bottle-v1_cogact,manipulation,410,0.12400751533342666,0.16728674739083096,2.954942210102855e-05,3.6985189691323714e-09,0.9054129954922258,0.8821233743548813,0.9907415957675433,0.8,0.8194224534928798,10,8,True,False
20250515_063814_Tabletop-Put-Ball-IntoContainer-v1_cogact,Tabletop-Put-Ball-IntoContainer-v1_cogact,manipulation,410,0.1586684811685115,0.3521104697169167,7.938140797500974e-05,9.905747898379191e-09,0.8822256884043649,0.7454862513782478,0.9891508828704297,0.4,0.7660863274335862,20,8,True,False
20250515_010923_Tabletop-Close-Door-v1_cogact,Tabletop-Close-Door-v1_cogact,interaction,11,0.29520571299384946,0.9641115469220801,0.009580009915345345,3.4398682014498614e-06,0.9950802468754923,1.0,1.0,1.0,1.0,0,2,True,False
20250515_071925_Tabletop-Put-Fork-OnPlate-v1_cogact,Tabletop-Put-Fork-OnPlate-v1_cogact,manipulation,410,0.19142056971299282,0.4905632483646738,0.0001448130790534457,1.835425709464995e-08,0.9326446877463916,0.6633308380121792,0.9745018264712898,0.17777777777777778,0.7339892469677661,45,8,True,False
20250515_010919_Tabletop-Close-Door-v1_cogact,Tabletop-Close-Door-v1_cogact,interaction,11,0.2742092951251257,0.8722262903409863,0.002452270052347973,8.744246422482857e-07,0.9902800627136712,1.0,1.0,1.0,1.0,0,2,True,False
20250515_032424_Tabletop-Open-Microwave-v1_cogact,Tabletop-Open-Microwave-v1_cogact,interaction,410,0.09570542420465764,0.08492583721613764,1.7364040916191915e-05,2.5134592664732038e-09,0.7871504654377153,0.7752869292663879,0.9903093706498629,0.5,0.7638772700214759,16,8,True,False
20250515_061715_Tabletop-Pull-Pivot-v1_cogact,Tabletop-Pull-Pivot-v1_cogact,other,410,0.10590300105694106,0.09824522479426682,1.64892632352424e-05,2.0268220180883204e-09,0.862490085083883,0.9675334307281092,0.9975799019704049,1.0,0.8950048997998238,4,8,True,False
20250515_011806_Tabletop-Close-Drawer-v1_cogact,Tabletop-Close-Drawer-v1_cogact,interaction,410,0.08943365797532773,0.04251667497881416,6.500308866238472e-06,8.192744090133942e-10,0.8092837255919526,1.0,1.0,1.0,1.0,0,8,True,False
20250515_055659_Tabletop-Pick-Pen-v1_cogact,Tabletop-Pick-Pen-v1_cogact,manipulation,410,0.15560157822163817,0.3783326535144412,0.00010769609550119543,1.4229406288979235e-08,0.7990273299833706,1.0,1.0,1.0,1.0,0,8,True,False
20250515_030316_Tabletop-Open-Microwave-v1_cogact,Tabletop-Open-Microwave-v1_cogact,interaction,410,0.07689527663228655,0.031004156118576372,5.713742398602276e-06,7.992481076624158e-10,0.7069273096615245,0.6682669507251006,0.9736904841929461,0.18604651162790697,0.7432560118651668,43,8,True,False
20250515_075808_Tabletop-Rotate-USB-v1_cogact,Tabletop-Rotate-USB-v1_cogact,manipulation,410,0.17939665544259703,0.43089786329086666,0.00011815993593515974,1.4832875983851686e-08,0.9318162887049277,1.0,1.0,1.0,1.0,0,8,True,False
20250515_044842_Tabletop-Pick-Bottle-v1_cogact,Tabletop-Pick-Bottle-v1_cogact,manipulation,410,0.19022565225798854,0.48576293128458303,0.00015756803584672817,2.034497550820986e-08,0.9302578745232772,0.9285367903537269,0.9951777222322215,1.0,0.7682190048694612,5,8,True,False
20250515_074254_Tabletop-Rotate-Holder-v1_cogact,Tabletop-Rotate-Holder-v1_cogact,manipulation,406,0.10752094797963183,0.10871187066246711,1.703388892201034e-05,2.0397185708092574e-09,0.8577346286457438,0.7549203413576896,0.9886205314940499,0.4,0.7982404292002321,20,8,True,False
20250515_010922_Tabletop-Close-Door-v1_cogact,Tabletop-Close-Door-v1_cogact,interaction,11,0.19866868222278936,0.505164781955868,0.00036747732379614843,1.3075000096428126e-07,0.9752543033447653,1.0,1.0,1.0,1.0,0,2,True,False
20250515_012307_Tabletop-Close-Drawer-v1_cogact,Tabletop-Close-Drawer-v1_cogact,interaction,410,0.09364705378003459,0.09031294418409999,1.55485516888521e-05,2.0340969280992932e-09,0.7557979956406915,1.0,1.0,1.0,1.0,0,8,True,False
20250515_072717_Tabletop-Rotate-Cube-v1_cogact,Tabletop-Rotate-Cube-v1_cogact,manipulation,87,0.09474400309096523,0.1377397940371202,4.547456976793759e-05,6.864446895372327e-09,0.6718239916683205,1.0,1.0,1.0,1.0,0,2,True,False
20250515_031908_Tabletop-Open-Microwave-v1_cogact,Tabletop-Open-Microwave-v1_cogact,interaction,410,0.07766394993449176,0.032280301140297105,5.919170398672774e-06,8.33044632691224e-10,0.7120611362209488,0.7335083429047254,0.9866388283570702,0.4,0.7295093718729914,20,8,True,False
20250515_013833_Tabletop-Close-Microwave-v1_cogact,Tabletop-Close-Microwave-v1_cogact,interaction,410,0.10929787714975563,0.13830580871312245,2.0159901090485276e-05,2.2925719369355e-09,0.8163066651977521,0.6935601994683782,0.9793951746407107,0.25806451612903225,0.7479425825779477,31,8,True,False
20250515_022400_Tabletop-Open-Door-v1_cogact,Tabletop-Open-Door-v1_cogact,interaction,410,0.08227004111914225,0.07906418317311902,1.3224752604139761e-05,1.721908424787721e-09,0.6645323636997383,1.0,1.0,1.0,1.0,0,8,True,False
20250515_073154_Tabletop-Rotate-Cube-v1_cogact,Tabletop-Rotate-Cube-v1_cogact,manipulation,80,0.09158755941610507,0.123851386745614,4.711754290112098e-05,8.454488907080695e-09,0.6680314342231637,1.0,1.0,1.0,1.0,0,2,True,False
20250515_080101_Tabletop-Rotate-USB-v1_cogact,Tabletop-Rotate-USB-v1_cogact,manipulation,76,0.25758524162854035,0.8188154306189811,0.0009796173931594318,1.31002132911227e-07,0.9352821788594315,1.0,1.0,1.0,1.0,0,2,True,False
20250515_073015_Tabletop-Rotate-Cube-v1_cogact,Tabletop-Rotate-Cube-v1_cogact,manipulation,98,0.08885146983083815,0.10447361766563174,3.079419183049337e-05,4.865494736033409e-09,0.6794750609396476,1.0,1.0,1.0,1.0,0,2,True,False
20250515_065518_Tabletop-Put-Ball-IntoContainer-v1_cogact,Tabletop-Put-Ball-IntoContainer-v1_cogact,manipulation,410,0.17969380875576088,0.42823827639746004,0.00010861696344519432,1.3522176294751423e-08,0.9401356297836478,0.738843188676296,0.9889411262033093,0.4,0.7442224606499075,20,8,True,False
20250515_040109_Tabletop-Pick-Apple-v1_cogact,Tabletop-Pick-Apple-v1_cogact,manipulation,410,0.21543772011966733,0.6031233239924776,0.0002384353888412005,3.060478888434068e-08,0.9474151246260388,0.7158081543904351,0.9840984897043936,0.3076923076923077,0.7662035540032845,26,8,True,False
20250515_020208_Tabletop-Open-Cabinet-v1_cogact,Tabletop-Open-Cabinet-v1_cogact,interaction,410,0.2237180115387954,0.6409324601045023,0.000267245088735352,3.309370293351518e-08,0.9545133275379317,1.0,1.0,1.0,1.0,0,8,True,False
20250515_074535_Tabletop-Rotate-Holder-v1_cogact,Tabletop-Rotate-Holder-v1_cogact,manipulation,402,0.1073698060020166,0.13956880955702194,2.299897052654975e-05,2.7936649077780343e-09,0.7944914328198827,0.7452047344885661,0.9861036743710351,0.38095238095238093,0.7882585015147925,21,8,True,False
20250515_075704_Tabletop-Rotate-USB-v1_cogact,Tabletop-Rotate-USB-v1_cogact,manipulation,63,0.18116275068840873,0.45124635937338536,0.00015524853372384,1.969718764933546e-08,0.9086689637473943,1.0,1.0,1.0,1.0,0,2,True,False
20250515_020723_Tabletop-Open-Cabinet-v1_cogact,Tabletop-Open-Cabinet-v1_cogact,interaction,410,0.18879239062763337,0.46615966678556914,0.00012550195419656657,1.5764392452847558e-08,0.9552280037850358,0.8925771128619642,0.9941567751044856,0.8,0.8497146760672332,10,8,True,False
20250515_050148_Tabletop-Pick-Bottle-v1_cogact,Tabletop-Pick-Bottle-v1_cogact,manipulation,410,0.2036938825780354,0.5429937617852921,0.00023450661834242524,3.29097031791596e-08,0.9502476507159296,0.9033994883394629,0.9930778933307504,0.8888888888888888,0.798338881134987,9,8,True,False
20250515_043819_Tabletop-Pick-Book-FromShelf-v1_cogact,Tabletop-Pick-Book-FromShelf-v1_cogact,manipulation,410,0.07843419878745395,0.015517442946268403,2.8664626999301746e-06,4.255944810855213e-10,0.753298500891525,0.6273746814358966,0.9559837359356427,0.08333333333333333,0.7332706235387985,96,8,True,False
20250515_075726_Tabletop-Rotate-USB-v1_cogact,Tabletop-Rotate-USB-v1_cogact,manipulation,48,0.21870622504022752,0.6272223637466029,0.00035362953317707215,4.3331204182397155e-08,0.9315564609847216,1.0,1.0,1.0,1.0,0,2,True,False
20250515_024006_Tabletop-Open-Drawer-v1_cogact,Tabletop-Open-Drawer-v1_cogact,interaction,410,0.12568382337362172,0.1786949990328845,3.622937411138084e-05,4.78779971344923e-09,0.8993395283969152,0.6775820266920165,0.9772143513171527,0.2,0.755654287217185,40,8,True,False
20250515_034245_Tabletop-Open-Trigger-v1_cogact,Tabletop-Open-Trigger-v1_cogact,interaction,410,0.13804463860226168,0.2379821079249504,4.5068744359254935e-05,5.583792140970025e-09,0.9043469416044697,1.0,1.0,1.0,1.0,0,8,True,False
20250515_054144_Tabletop-Pick-Pen-v1_cogact,Tabletop-Pick-Pen-v1_cogact,manipulation,410,0.13016780644836873,0.22882898787992598,4.3516829581380846e-05,5.425829017705799e-09,0.8438895165317749,0.6521480483091787,0.9714458026463444,0.14285714285714285,0.7357086146449936,56,8,True,False
20250515_081754_Tabletop-Stack-Cubes-v1_cogact,Tabletop-Stack-Cubes-v1_cogact,other,410,0.18167799695434295,0.4355458128482933,0.00011415352043214243,1.401054851395506e-08,0.9453458272433523,0.7867512604139371,0.9920067144218964,0.5714285714285714,0.728400010722024,14,8,True,False
20250515_040345_Tabletop-Pick-Apple-v1_cogact,Tabletop-Pick-Apple-v1_cogact,manipulation,410,0.2113680844283592,0.5846385981956829,0.00020041537260280756,2.4160868279754152e-08,0.9438023051309444,0.6867871030701684,0.9786104075538584,0.2222222222222222,0.7622542446065281,36,8,True,False
20250515_021800_Tabletop-Open-Door-v1_cogact,Tabletop-Open-Door-v1_cogact,interaction,126,0.1153281341604953,0.15060666315444157,3.8987993525556325e-05,5.9443424675982064e-09,0.8519510275381232,1.0,1.0,1.0,1.0,0,2,True,False
20250515_042504_Tabletop-Pick-Book-FromShelf-v1_cogact,Tabletop-Pick-Book-FromShelf-v1_cogact,manipulation,410,0.07953234828529589,0.016962310907801727,3.086844611039733e-06,4.55492613961568e-10,0.7613895986815518,0.6209389287913677,0.9504366378551272,0.07920792079207921,0.7233396580389767,101,8,True,False
20250515_061949_Tabletop-Pull-Pivot-v1_cogact,Tabletop-Pull-Pivot-v1_cogact,other,410,0.09905966459743235,0.062155273663142004,1.027164900491394e-05,1.2786566371994065e-09,0.8662552785863982,0.9661555041595866,0.9975803271493737,1.0,0.8904112443327904,4,8,True,False
20250515_012034_Tabletop-Close-Drawer-v1_cogact,Tabletop-Close-Drawer-v1_cogact,interaction,410,0.10948445224434807,0.10278454871541369,1.7595488516744306e-05,2.277094652291711e-09,0.8892226294387243,1.0,1.0,1.0,1.0,0,8,True,False
20250515_010915_Tabletop-Close-Door-v1_cogact,Tabletop-Close-Door-v1_cogact,interaction,11,0.16002428130554003,0.31797085918080753,0.0001678685222258579,5.972331026480658e-08,0.9637972502338668,1.0,1.0,1.0,1.0,0,2,True,False
20250515_051434_Tabletop-Pick-Cube-ToHolder-v1_cogact,Tabletop-Pick-Cube-ToHolder-v1_cogact,manipulation,410,0.15438067336271488,0.3161358546995985,6.934631012279376e-05,8.753465770644404e-09,0.9113269502837203,0.7302980267617848,0.9879465372241942,0.36363636363636365,0.7534283426039935,22,8,True,False
20250515_042226_Tabletop-Pick-Book-FromShelf-v1_cogact,Tabletop-Pick-Book-FromShelf-v1_cogact,manipulation,410,0.07868207109904762,0.016909582589188236,3.124435831850284e-06,4.5645588988092584e-10,0.7529921706787807,0.6235534435861629,0.945716297345706,0.0761904761904762,0.7413659393024588,105,8,True,False
20250515_021847_Tabletop-Open-Door-v1_cogact,Tabletop-Open-Door-v1_cogact,interaction,410,0.14694293441109108,0.27888781430370035,6.797792815091472e-05,8.980132059487232e-09,0.9114497457985289,1.0,1.0,1.0,1.0,0,8,True,False
