trajectory_id,task_name,task_category,total_actions,traj_overall_stability,traj_velocity_stability,traj_acceleration_stability,traj_jerk_stability,traj_position_stability,gripper_overall_stability,gripper_smoothness,gripper_frequency,gripper_coordination,gripper_changes,gripper_expected_changes,has_vla_explosion,has_erratic_gripper
20250511_190348_Tabletop-Stack-Books-OnBox-v1_cogact_gpt-4o,Tabletop-Stack-Books-OnBox-v1_cogact_gpt-4o,other,410,0.14520834783962172,0.2800819350562844,6.401296662655229e-05,8.407753653961393e-09,0.8917275357527539,0.8627478768375728,0.9935563592605824,0.8,0.7510844437777997,10,8,True,False
20250510_000410_Tabletop-Balance-Pivot-WithBalls-v1_cogact_gpt-4o,Tabletop-Balance-Pivot-WithBalls-v1_cogact_gpt-4o,interaction,410,0.21548059956363674,0.5934678205529512,0.0002112300976485387,2.6321973059302643e-08,0.967236558949627,0.6721772880200698,0.9746326199770635,0.1951219512195122,0.745958848877969,41,8,True,False
20250511_182243_Tabletop-Slide-Cube-Into-Container-v1_cogact_gpt-4o,Tabletop-Slide-Cube-Into-Container-v1_cogact_gpt-4o,other,410,0.12173393084107273,0.16216056134262616,2.940821369110876e-05,3.734914963250697e-09,0.8929299461447416,0.8795437467445093,0.9940568004298106,0.8,0.8064034219086171,10,8,True,False
20250510_094951_Tabletop-Finish-Hanobi-v1_cogact_gpt-4o,Tabletop-Finish-Hanobi-v1_cogact_gpt-4o,complex,410,0.1339316627389262,0.21271141038439248,4.201347270318212e-05,5.379717660689382e-09,0.9137677446834966,0.640652007138832,0.9541531225358336,0.08602150537634409,0.7772810217053178,93,8,True,False
20250511_202853_Tabletop-Stack-Books-v1_cogact_gpt-4o,Tabletop-Stack-Books-v1_cogact_gpt-4o,other,410,0.1259826403737338,0.18688772417549454,4.0889725282540414e-05,5.573601608019735e-09,0.8859282639160947,0.6716775829593585,0.9782767143124598,0.21052631578947367,0.7240300083251082,38,8,True,False
20250511_053718_Tabletop-Pick-Cube-Slippery-v1_cogact_gpt-4o,Tabletop-Pick-Cube-Slippery-v1_cogact_gpt-4o,manipulation,410,0.1398400154776334,0.2562961860343246,5.639880831080502e-05,7.337061993999061e-09,0.8856385569345043,0.9183600173000197,0.9965670343125118,1.0,0.7324440119167169,6,8,True,False
20250510_035053_Tabletop-Close-Drawer-WithLongObstacle-v1_cogact_gpt-4o,Tabletop-Close-Drawer-WithLongObstacle-v1_cogact_gpt-4o,interaction,410,0.11069632672211414,0.12070926084318834,2.204654835880241e-05,2.931547466668225e-09,0.8654785941634984,1.0,1.0,1.0,1.0,0,8,True,False
20250510_102926_Tabletop-Finish-Hanobi-v1_cogact_gpt-4o,Tabletop-Finish-Hanobi-v1_cogact_gpt-4o,complex,410,0.11523155890992023,0.13424299575363274,2.336778743200065e-05,2.944569714783059e-09,0.8837594824513619,0.6430790663223963,0.9549626389267547,0.08888888888888889,0.7814244802834259,90,8,True,False
20250510_153054_Tabletop-Lift-Book-v1_cogact_gpt-4o,Tabletop-Lift-Book-v1_cogact_gpt-4o,other,410,0.1324534575083621,0.20359218538380072,3.7768531864137444e-05,4.720246095128035e-09,0.9172368798394427,0.9229126493692551,0.9963977564275645,1.0,0.7478451559940975,6,8,True,False
20250511_052142_Tabletop-Open-Door-WithObstacle-v1_cogact_gpt-4o,Tabletop-Open-Door-WithObstacle-v1_cogact_gpt-4o,interaction,410,0.10938293365207957,0.09371332396953201,1.5124379708423229e-05,1.8517311429852515e-09,0.9063573080356817,0.7708292998449663,0.9880135419147157,0.47058823529411764,0.7814913749694825,17,8,True,False
20250511_213137_Tabletop-Stack-Cube-WithColor-v1_cogact_gpt-4o,Tabletop-Stack-Cube-WithColor-v1_cogact_gpt-4o,other,410,0.0928117409305623,0.06248433535608603,1.040996389694396e-05,1.333123217116837e-09,0.8031175033692672,0.6707616963466507,0.9767052153994192,0.18181818181818182,0.7517805188047615,44,8,True,False
20250510_114335_Tabletop-Insert-Conical-v1_cogact_gpt-4o,Tabletop-Insert-Conical-v1_cogact_gpt-4o,manipulation,410,0.1632284324181415,0.3527164620410535,9.236694537009333e-05,1.2135072727735847e-08,0.9265742507229069,0.6517505765738733,0.9651705043330647,0.12903225806451613,0.7565756580709752,62,8,True,False
20250511_165448_Tabletop-Seek-Holder-InCabinet-v1_cogact_gpt-4o,Tabletop-Seek-Holder-InCabinet-v1_cogact_gpt-4o,navigation,410,0.12303738803306011,0.17495575950657544,3.938994514719338e-05,5.659888653802898e-09,0.880344168842454,0.6448406364315412,0.962103146342724,0.11940298507462686,0.7472616079068786,67,8,True,False
20250510_130940_Tabletop-Insert-WithOrientation-v1_cogact_gpt-4o,Tabletop-Insert-WithOrientation-v1_cogact_gpt-4o,manipulation,410,0.1570312584832252,0.32447055527091445,7.75659031803308e-05,9.896603356082689e-09,0.9211387369944686,0.9281121835255546,0.9962592095494078,1.0,0.7653616656859715,6,8,True,False
20250511_183655_Tabletop-Slide-Cube-WithPath-v1_cogact_gpt-4o,Tabletop-Slide-Cube-WithPath-v1_cogact_gpt-4o,other,410,0.12573231701952012,0.174595389733686,3.278455278956524e-05,4.2434982975615265e-09,0.9080340200954672,0.9499229612579125,0.9987579434191631,1.0,0.8347326129674912,2,8,True,False
20250510_214052_Tabletop-Move-Cube-DynamicFriction-v1_cogact_gpt-4o,Tabletop-Move-Cube-DynamicFriction-v1_cogact_gpt-4o,manipulation,410,0.16976289086413215,0.3757766181570093,8.29573114961173e-05,1.0056869484995055e-08,0.9458267601653363,0.6633041547744625,0.9757405719688572,0.17391304347826086,0.736113376478138,46,8,True,False
20250511_142331_Tabletop-Put-Balls-IntoContainer-v1_cogact_gpt-4o,Tabletop-Put-Balls-IntoContainer-v1_cogact_gpt-4o,manipulation,410,0.1466225984773576,0.2772908204284659,5.980298886461339e-05,7.70342853951877e-09,0.9114649041363361,0.659133325526194,0.9691712505017389,0.14035087719298245,0.7645318738920123,57,8,True,False
20250511_163836_Tabletop-Seek-Holder-InCabinet-v1_cogact_gpt-4o,Tabletop-Seek-Holder-InCabinet-v1_cogact_gpt-4o,navigation,410,0.13221506653096432,0.2252505502503247,6.055987366642604e-05,9.303652065815932e-09,0.8714678479733861,0.6711744964251041,0.9788808336798484,0.2,0.7320738765105489,40,8,True,False
20250510_013510_Tabletop-Clean-For-Dinner-v1_cogact_gpt-4o,Tabletop-Clean-For-Dinner-v1_cogact_gpt-4o,interaction,410,0.18525753548382962,0.4559339789357246,0.00014293614857989307,1.9245596852821434e-08,0.9402785115387199,0.7095296597112377,0.9852965907920452,0.3076923076923077,0.743677770289091,26,8,True,False
20250511_181957_Tabletop-Slide-Cube-Into-Container-v1_cogact_gpt-4o,Tabletop-Slide-Cube-Into-Container-v1_cogact_gpt-4o,other,410,0.1607123283859133,0.38376818494968257,0.00011043694961497517,1.4816468771736223e-08,0.8392555438450475,1.0,1.0,1.0,1.0,0,8,True,False
20250511_163516_Tabletop-Seek-Holder-InCabinet-v1_cogact_gpt-4o,Tabletop-Seek-Holder-InCabinet-v1_cogact_gpt-4o,navigation,410,0.1206234748144617,0.1855242972770245,3.8344155571825195e-05,4.979641209978916e-09,0.8350711012052877,0.6422199596176106,0.959284296332438,0.10666666666666667,0.755020803615451,75,8,True,False
20250511_212111_Tabletop-Stack-Cube-WithColor-v1_cogact_gpt-4o,Tabletop-Stack-Cube-WithColor-v1_cogact_gpt-4o,other,410,0.13155730453895245,0.1959550227518407,3.774091715441151e-05,4.596777630381082e-09,0.9235497587472693,0.7443344140897132,0.9876777516833041,0.4,0.7642110447213054,20,8,True,False
20250510_210206_Tabletop-Move-Cross-WithStick-v1_cogact_gpt-4o,Tabletop-Move-Cross-WithStick-v1_cogact_gpt-4o,manipulation,410,0.20429683456310327,0.5462900894250743,0.0002116447390109308,2.827869639394871e-08,0.9497531194490654,1.0,1.0,1.0,1.0,0,8,True,False
20250511_194300_Tabletop-Stack-Books-OnBox-v1_cogact_gpt-4o,Tabletop-Stack-Books-OnBox-v1_cogact_gpt-4o,other,410,0.11285600615010917,0.1254180222981507,2.5623681406355754e-05,3.611665817834908e-09,0.8776471314139079,0.9245270977677744,0.9975894089196726,1.0,0.7516377806663513,4,8,True,False
20250511_185817_Tabletop-Stack-Books-OnBox-v1_cogact_gpt-4o,Tabletop-Stack-Books-OnBox-v1_cogact_gpt-4o,other,410,0.2022936094810297,0.5431775949654168,0.0001837463109429003,2.3052904964560655e-08,0.9360295737350147,1.0,1.0,1.0,1.0,0,8,True,False
20250511_214614_Tabletop-Stack-Cube-WithColor-v1_cogact_gpt-4o,Tabletop-Stack-Cube-WithColor-v1_cogact_gpt-4o,other,410,0.10169153353082104,0.07815275046066533,1.3051049997756851e-05,1.6645211626945979e-09,0.8605706745788018,1.0,1.0,1.0,1.0,0,8,True,False
20250511_135525_Tabletop-Pick-Object-FromCabinet-v1_cogact_gpt-4o,Tabletop-Pick-Object-FromCabinet-v1_cogact_gpt-4o,manipulation,410,0.11068344320700085,0.12376201952229435,2.544481462011339e-05,3.4622585993423835e-09,0.8592340447325251,0.6217671339061488,0.9471668387366927,0.07547169811320754,0.7341962965916983,106,8,True,False
20250510_035618_Tabletop-Close-Drawer-WithLongObstacle-v1_cogact_gpt-4o,Tabletop-Close-Drawer-WithLongObstacle-v1_cogact_gpt-4o,interaction,410,0.08526321769731211,0.04579320840518073,7.226977221922855e-06,8.967705462321496e-10,0.7610240756440118,0.9502534862807682,0.9987875214346478,1.0,0.8357949256896973,2,8,True,False
20250511_181711_Tabletop-Slide-Cube-Into-Container-v1_cogact_gpt-4o,Tabletop-Slide-Cube-Into-Container-v1_cogact_gpt-4o,other,410,0.14571409622296919,0.2704927241183215,6.747591640234756e-05,9.7368570564634e-09,0.9159530472964136,1.0,1.0,1.0,1.0,0,8,True,False
20250510_124507_Tabletop-Insert-Objects-WithShape-v1_cogact_gpt-4o,Tabletop-Insert-Objects-WithShape-v1_cogact_gpt-4o,manipulation,410,0.17325956901401687,0.3943190768112015,0.00017608774810166144,2.5438743924369392e-08,0.9434291715184849,0.9178918701325235,0.9960510216440701,1.0,0.7315715382496516,6,8,True,False
20250510_223754_Tabletop-Move-Cube-WithHolder-v1_cogact_gpt-4o,Tabletop-Move-Cube-WithHolder-v1_cogact_gpt-4o,manipulation,410,0.16036404788195444,0.33166117786378235,8.496910617893846e-05,1.107700464457697e-08,0.9400631714654242,0.7152421720039418,0.9833095434868974,0.2857142857142857,0.7873468963163239,28,8,True,False
20250511_053436_Tabletop-Pick-Cube-Slippery-v1_cogact_gpt-4o,Tabletop-Pick-Cube-Slippery-v1_cogact_gpt-4o,manipulation,410,0.1651096498659872,0.38447238312930226,9.631417684486796e-05,1.1917848695783934e-08,0.881862742199338,0.8633385564396643,0.9987840000564514,1.0,0.5460831880569459,2,8,True,False
20250511_122348_Tabletop-Pick-Cube-WithStick-v1_cogact_gpt-4o,Tabletop-Pick-Cube-WithStick-v1_cogact_gpt-4o,manipulation,410,0.18462998510078985,0.45701275228130245,0.00016025167024024761,2.3292726424575577e-08,0.931793498263667,1.0,1.0,1.0,1.0,0,8,True,False
20250511_184451_Tabletop-Slide-Cube-WithPath-v1_cogact_gpt-4o,Tabletop-Slide-Cube-WithPath-v1_cogact_gpt-4o,other,410,0.1558598950308367,0.31630130757054614,8.043890103807815e-05,1.1160080428021226e-08,0.9257549738238384,1.0,1.0,1.0,1.0,0,8,True,False
20250510_052116_Tabletop-Find-Book-Black-v1_cogact_gpt-4o,Tabletop-Find-Book-Black-v1_cogact_gpt-4o,navigation,410,0.07920028751681107,0.016828620569763433,2.976313658814934e-06,4.2213565339099695e-10,0.7583367033990648,0.6154305188917567,0.9412896546500789,0.07017543859649122,0.7262067515092593,114,8,True,False
20250510_211425_Tabletop-Move-Cross-WithStick-v1_cogact_gpt-4o,Tabletop-Move-Cross-WithStick-v1_cogact_gpt-4o,manipulation,410,0.21278115891370425,0.5928324137664678,0.0002551311190825744,3.413350343650992e-08,0.9413812317128454,1.0,1.0,1.0,1.0,0,8,True,False
20250511_180021_Tabletop-Seek-Objects-WithObstacle-v1_cogact_gpt-4o,Tabletop-Seek-Objects-WithObstacle-v1_cogact_gpt-4o,navigation,410,0.14053951136792944,0.24440728681831755,5.069823450329742e-05,6.781077687518243e-09,0.9164284182148387,0.7246130821808103,0.9826433740907471,0.3333333333333333,0.7718524418150384,24,8,True,False
20250511_032028_Tabletop-Open-Cabinet-WithSwitch-v1_cogact_gpt-4o,Tabletop-Open-Cabinet-WithSwitch-v1_cogact_gpt-4o,interaction,410,0.19570468063813717,0.5022225538997721,0.0001716705387537859,2.2293310635770664e-08,0.9520865977923234,0.6664373035761215,0.9690319872968167,0.13559322033898305,0.7938218085189996,59,8,True,False
20250510_123852_Tabletop-Insert-Objects-WithShape-v1_cogact_gpt-4o,Tabletop-Insert-Objects-WithShape-v1_cogact_gpt-4o,manipulation,410,0.16465558547295456,0.35899196644652687,0.00010095036288402174,1.4115467032882108e-08,0.9282690142859714,0.7772972051319423,0.9880922624682538,0.47058823529411764,0.8029460985213518,17,8,True,False
20250511_204615_Tabletop-Stack-Books-v1_cogact_gpt-4o,Tabletop-Stack-Books-v1_cogact_gpt-4o,other,410,0.1152811898264917,0.13872817380870936,2.631002063383923e-05,3.488341448349253e-09,0.8752766066322308,0.9093319846427459,0.9974453157089694,1.0,0.7011795278638602,4,8,True,False
20250511_144931_Tabletop-Put-Cube-IntoCabinetWithObstacle-v1_cogact_gpt-4o,Tabletop-Put-Cube-IntoCabinetWithObstacle-v1_cogact_gpt-4o,manipulation,410,0.12230357986089044,0.1667116737012516,4.361135029684253e-05,6.260201585377271e-09,0.8894815921147043,0.6784754989637213,0.9807620365039057,0.23529411764705882,0.718608163560138,34,8,True,False
20250510_175509_Tabletop-Move-Balls-WithDustpan-v1_cogact_gpt-4o,Tabletop-Move-Balls-WithDustpan-v1_cogact_gpt-4o,manipulation,410,0.10163113078470219,0.08829169427774883,1.7355968680340956e-05,2.383410420492969e-09,0.8396758418518415,0.7434038236578829,0.9885651260279972,0.47058823529411764,0.6893376755281626,17,8,True,False
20250511_175741_Tabletop-Seek-Objects-WithObstacle-v1_cogact_gpt-4o,Tabletop-Seek-Objects-WithObstacle-v1_cogact_gpt-4o,navigation,410,0.1610770726548234,0.344921394419249,7.926102715170081e-05,9.98804939877486e-09,0.9206901146760832,0.6251489543096371,0.9516422383170244,0.07142857142857142,0.7435449585141863,112,8,True,False
20250511_173905_Tabletop-Seek-Objects-WithObstacle-v1_cogact_gpt-4o,Tabletop-Seek-Objects-WithObstacle-v1_cogact_gpt-4o,navigation,410,0.1440241151641002,0.29283852933940024,9.139741470273794e-05,1.2339214939413283e-08,0.8542898513612336,0.6501977790411724,0.9729189229005731,0.14814814814814814,0.7219525514549955,54,8,True,False
20250510_230155_Tabletop-Move-Cube-WithHolder-v1_cogact_gpt-4o,Tabletop-Move-Cube-WithHolder-v1_cogact_gpt-4o,manipulation,410,0.16381641702147998,0.3520996364713023,0.00013701154014484956,2.074899515210103e-08,0.9335537796557799,0.6404036497728864,0.9575504773534498,0.0975609756097561,0.7603838871619323,82,8,True,False
20250510_223153_Tabletop-Move-Cube-WithHolder-v1_cogact_gpt-4o,Tabletop-Move-Cube-WithHolder-v1_cogact_gpt-4o,manipulation,410,0.18801310420275796,0.4699530030638289,0.00015725733381247677,2.01264889450731e-08,0.9397531833925283,0.6843452247026048,0.9748304390400997,0.1951219512195122,0.7862548790690377,41,8,True,False
20250511_123609_Tabletop-Pick-Cylinder-WithObstacle-v1_cogact_gpt-4o,Tabletop-Pick-Cylinder-WithObstacle-v1_cogact_gpt-4o,manipulation,410,0.08107613646774779,0.040395071765494575,6.660510551029241e-06,8.721916815728368e-10,0.7299512361260689,0.6557337363557831,0.9718755300212777,0.1568627450980392,0.7330823360595341,51,8,True,False
